post_id,comment_id,comment_text,pos,neg,neu,compound,polarity
A1,10640,🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥,1.0,0.0,0.0,0.9997,strongly positive
A1,10642,and your pfp picture is reflection of your real face,0.0,0.0,1.0,0.0,neutral
A1,10645,I always wonder why ppl like you be hating on her and still gain her engagement by commenting every hers photo,0.305,0.113,0.582,0.6808,strongly positive
A1,10649,so a photographer just follows you around 24/7? so boring.,0.0,0.249,0.751,-0.4572,negative
A1,10650,FIRST COMMENT,0.0,0.0,1.0,0.0,neutral
A1,10654,💞  💚  👛  💫  👛  🌟  👛  💙  🧡,0.608,0.068,0.324,0.9517,strongly positive
A1,10668,🛥 ️,0.0,0.0,1.0,0.0,neutral
A1,10670,❤ ️ ❤ ️🇫🇷🇫🇷,0.677,0.0,0.323,0.8555,strongly positive
A1,10672,im gonna comment this on your next post,0.0,0.0,1.0,0.0,neutral
A1,10674,stunning  ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️,0.702,0.0,0.298,0.9766,strongly positive
A1,10675,😍  😍  🔥  😍  🔥  😍  🔥  😍  🔥  😍  🔥  😍,0.625,0.0,0.375,0.9861,strongly positive
A1,10676,🔥  🔥  😍  🔥  😍  🔥  😍  🔥  🔥,0.741,0.0,0.259,0.9744,strongly positive
A1,10677,❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️,0.677,0.0,0.323,0.9957,strongly positive
A1,10678,🔥  😍  🔥  🔥  😍  🔥  😍  🔥  🔥  😍  😍  🔥  🔥  🔥  😍,0.706,0.0,0.294,0.9907,strongly positive
A1,10679,🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥,1.0,0.0,0.0,0.9726,strongly positive
A1,10680,coked out kylie,0.0,0.0,1.0,0.0,neutral
A1,10682,🍒  🍒  🍒  🍒  🍒  🍒,0.0,0.0,1.0,0.0,neutral
A1,10708,🖤,0.808,0.0,0.192,0.6369,strongly positive
A1,10713,I love you kylie  😍  😍  😍  😍  😍  😍,0.514,0.0,0.486,0.969,strongly positive
A1,10716,gorgeous  😍,0.7,0.0,0.3,0.7906,strongly positive
A1,10717,my girl  ❤ ️,0.512,0.0,0.488,0.6369,strongly positive
A1,10722,lbfirst,0.0,0.0,1.0,0.0,neutral
A1,10723,my eyes is in the dirty cracked wall straight away,0.148,0.227,0.625,-0.25,negative
A1,10725,more red coat action - this time with tights!!,0.0,0.0,1.0,0.0,neutral
A1,10726,sexy queen beautiful,1.0,0.0,0.0,0.8957,strongly positive
A1,10727,is she in a crack house  😂  💀  cuz I wouldn’t even lean on a wall that mf dirty  😭,0.103,0.33,0.568,-0.8126,strongly negative
A1,10731,🔥  🔥  🔥  🔥  😍  😍,0.741,0.0,0.259,0.9451,strongly positive
A1,10733,🤣,0.444,0.0,0.556,0.4939,positive
A1,10735,FIRST  🔥,0.737,0.0,0.263,0.4215,positive
A1,10737,I swear you remind me of my talulah   that’s a compliment  ❤ ️,0.374,0.062,0.564,0.7964,strongly positive
A1,10738,okkkaayy gorgeous  😍  😍  🙌,0.526,0.0,0.474,0.875,strongly positive
A1,10742,🔥   ❤ ️ 💚  💛,0.794,0.0,0.206,0.9468,strongly positive
A1,10743,omg ❤ ️,0.733,0.0,0.267,0.6705,strongly positive
A1,10746,nights blessed,0.796,0.0,0.204,0.5994,strongly positive
A1,10749,❤ ️ 😍,0.59,0.0,0.41,0.802,strongly positive
A1,10752,nowww kylie. those shoes girl,0.0,0.0,1.0,0.0,neutral
A1,10753,she is the moment!,0.0,0.0,1.0,0.0,neutral
A1,10758,babe  ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️,0.662,0.0,0.338,0.9854,strongly positive
A1,10759,🔥  ❤ ️ 🔥,0.831,0.0,0.169,0.8689,strongly positive
A1,10761,we love kylieee,0.677,0.0,0.323,0.6369,strongly positive
A1,10772,gorgeous 😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍,0.529,0.0,0.471,0.9882,strongly positive
A1,10773,queen 💖  💖  💖  💖  💖  💖  💖  💖  💖  💖  💖,1.0,0.0,0.0,0.9971,strongly positive
A1,10776,kendall gives model all the other sisters wanna be like her,0.2,0.0,0.8,0.3612,positive
A1,10780,very beautiful and looking gorgeous dear friend  🌹  🌹,0.737,0.0,0.263,0.9324,strongly positive
A1,10786,😻  😻  😻,0.429,0.0,0.571,0.8402,strongly positive
A1,10787,ifirsttt,0.0,0.0,1.0,0.0,neutral
A1,10788,the prettiest ever,0.649,0.0,0.351,0.5719,strongly positive
A1,10793,looks like you’ve sold your soul now :(((,0.263,0.0,0.737,0.3612,positive
A1,10794,🔥  🔥  🔥  🥵  🖤  🖤  🥵  🔥  🔥  🔥,0.881,0.0,0.119,0.981,strongly positive
A1,10795,girl please stop looking down! get another pose where we can see your face naturally. ishhhh ain’t cute!!! 🙄,0.234,0.08,0.687,0.6449,strongly positive
A1,10797,♥ ︎ ♥ ︎ ♥ ︎🇧🇷,0.677,0.0,0.323,0.9274,strongly positive
A1,10802,so pretty ✨ ️.,0.752,0.0,0.248,0.7245,strongly positive
A1,10803,I love you babe  ❤ ️,0.627,0.0,0.373,0.8555,strongly positive
A1,10810,my love,0.808,0.0,0.192,0.6369,strongly positive
A1,10811,I would treasure her. 🙏  ❤ ️,0.478,0.0,0.522,0.7506,strongly positive
A1,10812,queen ❤ ️,0.794,0.0,0.206,0.8271,strongly positive
A1,10816,💌  💧,0.677,0.0,0.323,0.6369,strongly positive
A1,10818,you wash it with red color 🔥 loveeee 😍,0.367,0.0,0.633,0.7003,strongly positive
A1,10820,first  ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️,0.656,0.0,0.344,0.9719,strongly positive
A1,10821,so pretty  😍,0.629,0.0,0.371,0.7764,strongly positive
A1,10822,🫶  🏻,0.0,0.0,1.0,0.0,neutral
A1,10825,you should do this look 😍,0.273,0.0,0.727,0.4588,positive
A1,10826,are you knocking on my door?,0.0,0.0,1.0,0.0,neutral
A1,10829,❤ ️ ❤ ️‍ 🔥  🔥  ❤ ️ ❤ ️‍ 🔥  🔥  🤗  💯,0.737,0.0,0.263,0.9846,strongly positive
A1,10831,i love u honey  ❤ ️‍ 🔥,0.691,0.0,0.309,0.9042,strongly positive
A1,10834,I literally know you and I would be best friends,0.477,0.0,0.523,0.8074,strongly positive
A1,10835,👊  🏿  🙏  🏿  😍  🔥  🔥,0.398,0.0,0.602,0.8225,strongly positive
A1,10837,❤ ️ ❤ ️ 🔥  🔥,0.778,0.0,0.222,0.9325,strongly positive
A1,10838,what? she looks like she’s been 22 for the past 4 years and still does,0.152,0.0,0.848,0.3612,positive
A1,10840,so beautiful kylie  🔥  ❤ ️ ❤ ️ ❤ ️,0.713,0.0,0.287,0.9677,strongly positive
A1,10841,❤ ️ the queen  ❤ ️,0.704,0.0,0.296,0.9169,strongly positive
A1,10842,so hot nights  🧿  🌹  ♥ ️ ♥ ️ ♥ ️ ❣ ️ 😍,0.567,0.0,0.433,0.9729,strongly positive
A1,10843,🤤,0.0,0.0,1.0,0.0,neutral
A1,10844,who’s behind the smile?!?  ❤ ️,0.595,0.0,0.405,0.8101,strongly positive
A1,10845,love u  ❤ ️,0.737,0.0,0.263,0.8555,strongly positive
A1,10849,it’s giving elmo  ❤ ️,0.623,0.0,0.377,0.765,strongly positive
A1,10851,I want this coat  😍,0.417,0.0,0.583,0.5106,strongly positive
A1,10854,FIRST  🙌,0.0,0.0,1.0,0.0,neutral
A1,10855,💰  💰  💰  💰  💰  💰  💰  💰  💰,0.0,0.0,1.0,0.0,neutral
A1,10856,finest on the gram  😍  😍  😍  😍,0.429,0.0,0.571,0.9001,strongly positive
A1,10858,besides her gorgeous self that’s the first I noticed was the wall & baseboards dirty cracked & just overall icky,0.161,0.116,0.723,0.2732,positive
A1,10859,👃  🏻,0.0,0.0,1.0,0.0,neutral
A1,10860,"omg!! what is wrong with kylie??? if that is suppose to be pose, shes definitely needs modeling lessons 🤦 ‍ ♀ ️ scary.",0.123,0.229,0.648,-0.6623,strongly negative
A1,10865,beware the lady in red  ❤ ️,0.375,0.0,0.625,0.6369,strongly positive
A1,10868,🙂,0.575,0.0,0.425,0.4033,positive
A1,10876,so pretty what,0.636,0.0,0.364,0.5413,strongly positive
A1,10878,this is how I used to dress my sims,0.0,0.0,1.0,0.0,neutral
A1,10879,okkkkkk stunning,0.722,0.0,0.278,0.3818,positive
A1,10880,"absolutely sexy, gorgeous and sensual, baby kylie jenner 💋  💋  💋  💋  💋  💋  💋  💋  💋  💋  💋  💋  💋  💋  💋  💋  💋  💋  💋  💋  💋  💋  💋  💋  💋  💋  💋  💋  💋  💋  💋  💋  💋  💋  💋  💋  💋",0.722,0.0,0.278,0.9986,strongly positive
A1,10882,❤ ️ 💃  ❤ ️,0.583,0.0,0.417,0.8555,strongly positive
A1,10883,princess  ❤ ️ 🔥,0.7,0.0,0.3,0.7906,strongly positive
A1,10884,gorgeous  😍  😍,0.625,0.0,0.375,0.875,strongly positive
A1,10885,why are you copying my wife???,0.0,0.0,1.0,0.0,neutral
A1,10886,❤ ️ ❤ ️‍ 🔥  ❤ ️,0.72,0.0,0.28,0.9468,strongly positive
A1,10887,igualita a betty boop 😂  😂  😍  😍  😍  😍  😍,0.44,0.074,0.486,0.9628,strongly positive
A1,10890,en el vid  😂  😂  😂  😂  🤍  😶 ‍ 🌫 ️ 🤍  😶 ‍ 🌫 ️ 🤗  🤗  🤗  💘  💞  💘  💞  💝  💝  💝  🥰  🥰  🥰  💘  💞  💘  💞  😘  😘  😘  😘  😘  😘  😘  😘  😘  😘  🌹  🌹  🌹  🌹  🌹  🌹  🌹  🌹  🏝 🇵🇷,0.544,0.032,0.424,0.9991,strongly positive
A1,10893,"I love you my love... hell, I wrote to you,,,",0.42,0.23,0.35,0.5859,strongly positive
A1,10895,beautiful kylie!,0.807,0.0,0.193,0.636,strongly positive
A1,10900,🌹,0.0,0.0,1.0,0.0,neutral
A1,10902,👏  👏  👏,0.75,0.0,0.25,0.8402,strongly positive
A1,10905,hotness overloaded  🔥  🔥  🔥  ❤ ️ ❤ ️,0.737,0.0,0.263,0.9501,strongly positive
A1,10907,lovely in red  🥰,0.689,0.0,0.311,0.9022,strongly positive
A1,10909,😍  😍  😍  😍  😍  😍  😍  😍  😍,0.5,0.0,0.5,0.9776,strongly positive
A1,10913,stunning,1.0,0.0,0.0,0.3818,positive
A1,10914,gorgeous girl  ❤ ️ 😍,0.651,0.0,0.349,0.9042,strongly positive
A1,10917,💪  🏻  💪  🏻,0.0,0.0,1.0,0.0,neutral
A1,10922,you have been hurting the game in that red  ♥ ️ I like it,0.313,0.126,0.561,0.6124,strongly positive
A1,10925,congratulation kylie.!,0.807,0.0,0.193,0.636,strongly positive
A1,10930,👏  👏  👏  🔥  🔥  ❤ ️ ❤ ️,0.767,0.0,0.233,0.9719,strongly positive
A1,10934,gorgeous,1.0,0.0,0.0,0.6124,strongly positive
A1,10937,🔥  🔥  🔥  ❤ ️ ❤ ️ ❤ ️,0.778,0.0,0.222,0.9682,strongly positive
A1,10939,coat of my dreams  😍,0.487,0.0,0.513,0.6908,strongly positive
A1,10942,art ©,0.0,0.0,1.0,0.0,neutral
A1,10944,❤ ️ ❤ ️ ❤ ️ so cute baby  💞,0.692,0.0,0.308,0.969,strongly positive
A1,10945,take me too the heavens and back  ❤ ️,0.463,0.0,0.537,0.7845,strongly positive
A1,10947,the real sweet angel is you  🥹  💞,0.51,0.0,0.49,0.8074,strongly positive
A1,10949,💥  🪐  🌶  🌟  ✨ 🇧🇷⚘,0.375,0.208,0.417,0.25,positive
A1,10950,👎  🏿  👉  🏿  👱  🏻 ‍ ♀ ️ 💩  🤮  😈  📷,0.083,0.197,0.72,-0.6249,strongly negative
A1,10951,❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  🤩  💐  😍  🌹  😘,0.665,0.0,0.335,0.987,strongly positive
A1,10953,first  ❤ ️  ❤ ️  ❤ ️  ❤ ️  ❤ ️  ❤ ️,0.66,0.0,0.34,0.9803,strongly positive
A1,10954,❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️,0.677,0.0,0.323,0.9854,strongly positive
A1,10955,lord your face,0.0,0.0,1.0,0.0,neutral
A1,10961,kylie kicked you out and made you stumble to da CAR!!!!!,0.0,0.0,1.0,0.0,neutral
A1,10962,very sexy & beautiful! I love the coat!,0.717,0.0,0.283,0.9279,strongly positive
A1,10963,🎒  I found your backpack  🙂,0.253,0.0,0.747,0.4033,positive
A1,10964,❣,0.677,0.0,0.323,0.6369,strongly positive
A1,10967,cute smile  👏  ❤ ️pretty  ❤ ️ 👏,0.768,0.0,0.232,0.9633,strongly positive
A1,10968,looking like a ketchup stain on the wall  🚨,0.2,0.0,0.8,0.3612,positive
A1,10972,and what was underneath?,0.0,0.0,1.0,0.0,neutral
A1,10973,❤ ️ 💋,0.7,0.0,0.3,0.7906,strongly positive
A1,10974,beautiful .. miss  👁  ✨ ️ 😘 .gold red .,0.459,0.082,0.459,0.8126,strongly positive
A1,10976,slaying these h 🔥 es!!  😍,0.477,0.0,0.523,0.7494,strongly positive
A1,10977,2 day in red what à new  🔥  🔥  😍  ❤ ️,0.516,0.0,0.484,0.9153,strongly positive
A1,10979,why not,0.0,0.0,1.0,0.0,neutral
A1,10980,gorgeous!,1.0,0.0,0.0,0.6476,strongly positive
A1,10982,roubou teu look do fantástico,0.0,0.0,1.0,0.0,neutral
A1,10984,😮,0.0,0.0,1.0,0.0,neutral
A1,10985,😍  😍  ☄ ️ ❤ ️‍ 🔥  😁  😃  ⭐ ️ 🧨  🔥  🔥  🔥,0.562,0.0,0.438,0.9774,strongly positive
A1,10987,gorgeous queen,1.0,0.0,0.0,0.8176,strongly positive
A1,10988,👑,1.0,0.0,0.0,0.5423,strongly positive
A1,10989,beautiful  🔥  🔥  love this outfit  😍,0.77,0.0,0.23,0.9493,strongly positive
A1,10991,definitely the spot for covert freaking  😏  😛  😘  🤫,0.247,0.126,0.628,0.4019,positive
A1,10994,love you down kylesss 😍,0.545,0.0,0.455,0.802,strongly positive
A1,10995,what abandoned building she bust in to,0.0,0.333,0.667,-0.4588,negative
A1,10996,thand lag jani aa sweater pa la hor,0.0,0.255,0.745,-0.34,negative
A1,10997,gorgeous  😍  😍  😍,0.591,0.0,0.409,0.9186,strongly positive
A1,10998,🔥  ❤ ️ 😍,0.667,0.0,0.333,0.875,strongly positive
A1,10999,duckbill shoes thaz different. lucky she can pull off anything,0.237,0.0,0.763,0.4215,positive
A1,11002,my beautiful heart ❤ ️,0.804,0.0,0.196,0.9231,strongly positive
A1,11003,oh baby I love jacquemus!!!!! oh baby I am in love with all of your beautiful and breathtaking photos and videos wearing jacquemus!!!! simply stunning!!! oh baby you are always so beautiful and perfect and I love you so much!!!! 😍  😍  🥰  🥰  🧡  🧡  🧡  🧡  🔥  🔥  🔥  ❤ ️ ❤ ️ ❤ ️ 🔥  🔥  🔥  🧡  🧡  🧡  🧡  🌞  💛  💛  🌊  🌊  🌹  🌹  💄  💄  💐  💐  🌷  🌷  🌼  🌼,0.618,0.0,0.382,0.9991,strongly positive
A1,11004,everythinggggggg,0.0,0.0,1.0,0.0,neutral
A1,11008,this is giving everything,0.444,0.0,0.556,0.34,positive
A1,11013,🚶 ‍ ♀ ️ 🫠  🩷  ❤ ️ 💃,0.259,0.0,0.741,0.6369,strongly positive
A1,11014,isn’t that the point of a post ?  😂,0.228,0.114,0.659,0.4404,positive
A1,11015,god is with you! there are great things to look forward to in life!  ❤ ️! sending you love!,0.496,0.0,0.504,0.9499,strongly positive
A1,11020,you are the coolest  🪭,0.365,0.0,0.635,0.3182,positive
A1,11021,🦞  💌  ❤ ️,0.677,0.0,0.323,0.8555,strongly positive
A1,11022,gorgeous head to toe in red  ❤ ️,0.539,0.0,0.461,0.8481,strongly positive
A1,11024,🙌  🔥  🙌,0.412,0.0,0.588,0.4215,positive
A1,11026,it’s ariel!,0.0,0.0,1.0,0.0,neutral
A1,11027,😍  😍  😍  😍  😍  😍,0.5,0.0,0.5,0.9517,strongly positive
A1,11029,she literally ate this up,0.0,0.0,1.0,0.0,neutral
A1,11031,👽,0.0,0.0,1.0,0.0,neutral
A1,11032,you are so hot in your pictures,0.323,0.0,0.677,0.4341,positive
A1,11033,🪭  🪭  🪭,0.0,0.0,1.0,0.0,neutral
A1,11034,👏  👏  😍  😍  😍,0.577,0.0,0.423,0.9325,strongly positive
A1,11036,omg the coat is stunnnniiiinnngggg  😍  😍  😍,0.442,0.0,0.558,0.8519,strongly positive
A1,11038,😘  😘,0.483,0.0,0.517,0.6808,strongly positive
A1,11039,❤  ❤,0.808,0.0,0.192,0.8555,strongly positive
A1,11042,montana X ft djeago4️⃣4️⃣4️⃣ ❤ ️ 😎 🇨🇦 💀  👁 ️ 🕷 ️djeago XO CAPALOT records check me out on my youtube channel at montana X universe,0.182,0.109,0.709,0.4404,positive
A1,11043,gorgeous!!!,1.0,0.0,0.0,0.7074,strongly positive
A1,11044,beautiful ANGLES ANGEL 🔥  ❤ ️ 🔥,0.774,0.0,0.226,0.9287,strongly positive
A1,11046,so basically,0.0,0.0,1.0,0.0,neutral
A1,11048,so so pretty  ❤ ️,0.673,0.0,0.327,0.8495,strongly positive
A1,11049,🍒,0.0,0.0,1.0,0.0,neutral
A1,11056,"girl, the shoes though?  😮  😬",0.0,0.211,0.789,-0.34,negative
A1,11059,beautiful  ❤ ️ 😍,0.689,0.0,0.311,0.9022,strongly positive
A1,11060,A LOOK!,0.0,0.0,1.0,0.0,neutral
A1,11061,showing himself to be real  ✨  ✨  ✨  ✨  ✨  ✨  ✨  ✨  ✨,0.805,0.0,0.195,0.9493,strongly positive
A1,11063,😮  😮,0.0,0.0,1.0,0.0,neutral
A1,11072,❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥,0.778,0.0,0.222,0.9682,strongly positive
A1,11074,this red!  ❤ ️,0.529,0.0,0.471,0.6696,strongly positive
A1,11075,🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️,0.799,0.0,0.201,0.9934,strongly positive
A1,11076,the clothes I need for valentine's day  ❤ ️ ❤ ️ ❤ ️,0.492,0.0,0.508,0.9274,strongly positive
A1,11077,😍  😍  😍  ❤ ️,0.545,0.0,0.455,0.9217,strongly positive
A1,11079,cute,1.0,0.0,0.0,0.4588,positive
A1,11080,that wall is total cringe eww.,0.0,0.0,1.0,0.0,neutral
A1,11084,"get the shoes babe, get the shoes",0.0,0.0,1.0,0.0,neutral
A1,11088,👏  👏  👏  👏,0.75,0.0,0.25,0.9001,strongly positive
A1,11089,😍  😍  😍  😍  😍  😍  😍  😍,0.5,0.0,0.5,0.9719,strongly positive
A1,11096,always burning red  💋  ❤ ️,0.538,0.0,0.462,0.7906,strongly positive
A1,11099,my queen  ❤ ️ 🔥  🔥  🔥  🔥  🔥 awesome outfit  red firey,0.811,0.0,0.189,0.9771,strongly positive
A1,11100,👏  🏾  👏  🏾  👏  🏾  💖  🥰  😎,0.588,0.0,0.412,0.9769,strongly positive
A1,11101,pretty girl,0.762,0.0,0.238,0.4939,positive
A1,11102,my period coming to ruin my week like…,0.0,0.352,0.648,-0.5859,strongly negative
A1,11107,she just keeps popping off  🙌,0.0,0.0,1.0,0.0,neutral
A1,11109,what happening under the camera,0.0,0.0,1.0,0.0,neutral
A1,11110,concerned*,0.0,0.0,1.0,0.0,neutral
A1,11111,I love red on brunettes. such a pretty look  ♥ ️,0.563,0.0,0.437,0.9118,strongly positive
A1,11120,🧎  🏾  😮 ‍ 💨  ❤ ️,0.244,0.0,0.756,0.6369,strongly positive
A1,11123,🙂  🙂  🙂  🙂   ❤ ️,0.6,0.0,0.4,0.9328,strongly positive
A1,11124,so beautiful lovely pretty  ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ 😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍,0.598,0.0,0.402,0.9996,strongly positive
A1,11125,🔥  🔥  👏,0.896,0.0,0.104,0.8225,strongly positive
A1,11131,❤ ️ 🙌  ❤ ️,0.583,0.0,0.417,0.8555,strongly positive
A1,11133,drenochrome shortage is showing,0.0,0.4,0.6,-0.25,negative
A1,11136,beautiful love  😍  ❤ ️,0.754,0.0,0.246,0.946,strongly positive
A1,11137,the queen  ❤ ️,0.72,0.0,0.28,0.8271,strongly positive
A1,11143,back ground  😂  😂  😂  😂  😂  😂  😂,0.423,0.211,0.366,0.9601,strongly positive
A1,11144,👑  ♨ ️ ♨ ️ ♨ ️ ♨ ️ ♨ ️ 🎈  👑  🎈  ♨ ️ ♨ ️ ♨ ️ ♨ ️ 👑,0.602,0.0,0.398,0.9783,strongly positive
A1,11149,😍  🥰,0.632,0.0,0.368,0.8834,strongly positive
A1,11150,😮  ❤ ️ 🌹  👨 ‍ 👩 ‍ 👦  😊  🙏  🙋  🏻  🤙  🏽  💯,0.364,0.0,0.636,0.9485,strongly positive
A1,11151,😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍,0.5,0.0,0.5,0.9984,strongly positive
A1,11154,👍  🏼  👍  🏼  👍  🏼  😃  ❤ ️,0.242,0.0,0.758,0.7717,strongly positive
A1,11155,🔥  🔥  🔥  ❣ ️,0.808,0.0,0.192,0.9118,strongly positive
A1,11161,kylie your so beautiful and stunning  😍  😍  😍,0.565,0.0,0.435,0.9506,strongly positive
A1,11166,L ❤ ️ ❤ ️ ❤ ️,0.731,0.0,0.269,0.9541,strongly positive
A1,11168,I feel like this is if nap time in an elevator was sexy? 😂  😍  👏  gorgeous!,0.501,0.048,0.451,0.9589,strongly positive
A1,11170,🥹  😍,0.429,0.0,0.571,0.4588,positive
A1,11172,love it,0.808,0.0,0.192,0.6369,strongly positive
A1,11173,LOVE ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥,0.805,0.0,0.195,0.9872,strongly positive
A1,11174,MY GIRLSSSSS!!!!!!!!!!!,0.0,0.0,1.0,0.0,neutral
A1,11176,it sounds like a sex and the city night,0.238,0.0,0.762,0.3612,positive
A1,11178,❤ ️ ❤ ️ 🔥,0.737,0.0,0.263,0.9042,strongly positive
A1,11180,oh kylie why are you DOING IT TO USSS,0.0,0.0,1.0,0.0,neutral
A1,11192,you are such an inspiration to me omg slay,0.402,0.0,0.598,0.5719,strongly positive
A1,11196,😍  🙌,0.375,0.0,0.625,0.4588,positive
A1,11197,I will style you better than your personal stylist.,0.266,0.0,0.734,0.4404,positive
A1,11198,CB instant  ‼ ️,0.333,0.0,0.667,0.3612,positive
A1,11199,i loveeeeeee,0.0,0.0,1.0,0.0,neutral
A1,11201,comment back hurry  🌞,0.0,0.0,1.0,0.0,neutral
